118058 28571
2549 2652 120
2549 2655 39
2549 2660 17
2549 2661 16
2549 2664 86
2549 2667 16
2549 2669 22
2549 2671 39
2549 2676 44
2549 2677 32
2549 2679 36
2549 2685 32
2549 2686 51
2549 2687 48
2549 2689 56
2549 2690 55
2549 2693 71
2549 2697 29
2549 2700 51
2549 2701 21
2549 2704 35
2549 2718 22
2549 2721 30
2549 2740 26
2549 2743 17
2549 2746 33
2549 2749 33
2549 2751 54
2549 2752 36
2549 2755 19
2549 2759 26
2549 2760 64
2549 2763 28
2549 2774 42
2549 2805 30
2549 2816 47
2549 2868 19
2549 2874 55
2549 2886 90
2549 2887 57
2549 2891 44
2549 2893 23
2549 2894 22
2549 2895 54
2549 2896 55
2549 2897 75
2549 2898 34
2549 2900 27
2549 2903 22
2549 2907 43
2549 2908 27
2549 2909 40
2549 2919 18
2549 2920 37
2549 2921 42
2549 2925 65
2549 2926 19
2549 2928 18
2549 2936 30
2549 2943 37
2549 2944 55
2549 2946 31
2549 2952 33
2549 2954 56
2549 2955 49
2549 2956 80
2549 2957 45
2549 2958 41
2549 2959 24
2549 2960 60
2549 2962 18
2549 2963 45
2549 3052 23
2549 3090 29
2549 3094 73
2549 3103 21
2549 3107 39
2549 3109 25
2549 3113 25
2549 3162 38
2549 3168 16
2549 3186 17
2549 3187 49
2549 3190 23
2549 3192 47
2549 3199 17
2549 3216 16
2549 3250 17
2549 3256 19
2549 3277 34
2549 3289 21
2549 3290 17
2549 3341 42
2549 3354 16
2549 3363 36
2549 3397 19
2549 3423 17
2549 3510 24
2549 3544 16
2549 3561 16
2549 3566 16
2549 3590 39
2549 3640 26
2549 3643 25
2549 3644 17
2549 3652 24
2549 3681 24
2549 3687 36
2549 3699 20
2549 3813 23
2549 3843 18
2549 3882 64
2549 3901 22
2549 3909 22
2549 3935 25
2549 3955 25
2549 3961 20
2549 4015 16
2549 4024 40
2549 4315 16
2549 4317 20
2549 4481 17
2549 4518 17
2549 4524 21
2549 4536 19
2549 4650 65
2549 4651 22
2549 4786 16
2549 5150 34
2549 5262 17
2549 5279 26
2549 5298 42
2549 5317 20
2549 5415 28
2549 5535 17
2549 5686 18
2549 5723 25
2549 5733 16
2549 5772 19
2549 5860 29
2549 6011 23
2549 6096 25
2549 6117 23
2549 6571 27
2549 6624 27
2549 6841 16
2549 6942 25
2549 6998 29
2549 7132 23
2549 7136 44
2549 7153 28
2549 7222 21
2549 7542 27
2549 7605 16
2549 7609 19
2549 8158 17
2549 8164 35
2549 8223 18
2549 8345 38
2549 8629 18
2549 8652 27
2549 8653 53
2549 8669 40
2549 8687 19
2549 8708 22
2549 8745 20
2549 8753 37
2549 8755 18
2549 8756 30
2549 8761 32
2549 8787 20
2549 8789 35
2549 8910 20
2549 8925 16
2549 8934 25
2549 8936 23
2549 8937 37
2549 8946 28
2549 8951 48
2549 8981 18
2549 8983 23
2549 8986 45
2549 9041 23
2549 9065 23
2549 9082 28
2549 9159 23
2549 9169 26
2549 9189 37
2549 9253 27
2549 9265 22
2549 9300 17
2549 9384 36
2549 9425 28
2549 9428 23
2549 9441 38
2549 9526 33
2549 9545 31
2549 9661 19
2549 9693 17
2549 9732 18
2549 9746 56
2549 9779 25
2549 9879 16
2549 9938 16
2549 10045 27
2549 10047 22
2549 10067 19
2549 10087 17
2549 10096 20
2549 10122 21
2549 10186 16
2549 10240 16
2549 10242 38
2549 10245 23
2549 10267 31
2549 10336 34
2549 10466 17
2549 10472 28
2549 10570 16
2549 10589 20
2549 10626 26
2549 10952 22
2549 10956 19
2549 10973 28
2549 11078 46
2549 11087 27
2549 11238 16
2549 11241 20
2549 11267 23
2549 11352 23
2549 11369 19
2549 11394 23
2549 11452 24
2549 11570 20
2549 11571 16
2549 11584 18
2549 11617 30
2549 11657 18
2549 11662 22
2549 11696 17
2549 11720 20
2549 11724 30
2549 11762 17
2549 11785 19
2549 11797 22
2549 11814 16
2549 11982 25
2549 12054 19
2549 12062 32
2549 12077 20
2549 12121 16
2549 12127 16
2549 12143 21
2549 12159 46
2549 12176 28
2549 12187 31
2549 12212 28
2549 12346 19
2549 12347 21
2549 12380 18
2549 12406 18
2549 12413 21
2549 12427 17
2549 12731 22
2549 12745 21
2549 12761 35
2549 12821 21
2549 12831 19
2549 12851 53
2549 12905 73
2549 12909 18
2549 12910 19
2549 12914 19
2549 12915 16
2549 12918 23
2549 12919 25
2549 12948 22
2549 12949 50
2549 13130 18
2549 13131 16
2549 13137 16
2549 13157 16
2549 13161 28
2549 13166 20
2549 13174 21
2549 13177 35
2549 13299 22
2549 13564 23
2549 13608 43
2549 13831 25
2549 13853 18
2549 13943 31
2549 13964 45
2549 13974 16
2549 13978 26
2549 13999 42
2549 14009 18
2549 14026 50
2549 14085 18
2549 14097 17
2549 14110 21
2549 14112 23
2549 14172 16
2549 14174 22
2549 14177 17
2549 14196 30
2549 14197 19
2549 14251 27
2549 14279 17
2549 14284 35
2549 14326 18
2549 14353 19
2549 14356 31
2549 14364 21
2549 14376 37
2549 14379 20
2549 14409 16
2549 14591 36
2549 14597 27
2549 14695 21
2549 14752 22
2549 14755 19
2549 14766 17
2549 14787 33
2549 14788 34
2549 14858 16
2549 14860 16
2549 14884 17
2549 14898 36
2549 14938 23
2549 15011 17
2549 15014 16
2549 15107 17
2549 15187 21
2549 15189 21
2549 15204 36
2549 15206 24
2549 15216 38
2549 15225 27
2549 15232 16
2549 15273 34
2549 15302 22
2549 15394 16
2549 15404 20
2549 15448 17
2549 15470 19
2549 15526 17
2549 15554 36
2549 15656 16
2549 15684 39
2549 15695 26
2549 15769 18
2549 15908 16
2549 15949 17
2549 15993 20
2549 16044 22
2549 16154 40
2549 16155 28
2549 16175 16
2549 16260 28
2549 16264 44
2549 16302 24
2549 16349 28
2549 16405 30
2549 16409 16
2549 16418 16
2549 16464 19
2549 16478 25
2549 16492 16
2549 16550 18
2549 16612 19
2549 16662 22
2549 16743 16
2549 16744 19
2549 16891 23
2549 16974 30
2549 17039 20
2549 17296 18
2549 17381 22
2549 17418 16
2549 17603 22
2549 17604 18
2549 17607 18
2549 17617 26
2549 17624 20
2549 17651 17
2549 17660 16
2549 17713 21
2549 17771 19
2549 17794 18
2549 17802 25
2549 17804 25
2549 17818 17
2549 17834 23
2549 17843 16
2549 18002 22
2549 18015 19
2549 18097 25
2549 18176 20
2549 18179 22
2549 18305 32
2549 18394 16
2549 18699 21
2549 18894 17
2549 19006 16
2549 19261 18
2549 19429 21
2549 19766 20
2549 19823 17
2549 20023 19
2549 20988 33
2549 21662 22
2549 22255 17
2549 22802 16
2549 23053 21
2549 23195 26
2549 23295 20
2549 23321 16
2549 23382 27
2549 23429 20
2549 23440 20
2549 23488 18
2549 23502 16
2549 23797 19
2549 24046 16
2549 24117 18
2549 24128 24
2549 24244 16
2549 24414 16
2549 24575 19
2549 25254 23
2549 25586 16
2549 26185 23
2549 26386 19
2549 26409 22
2549 26416 28
2549 26469 17
2549 26561 16
2549 26959 23
2549 27639 21
2549 27671 17
2549 29887 21
2549 30485 17
2549 32221 17
2549 34688 17
2549 35677 17
2549 45198 16
2552 2553 29
2552 2562 49
2552 2563 25
2552 2570 30
2552 2573 17
2552 2574 26
2552 2579 19
2552 2581 34
2552 2583 26
2552 2587 55
2552 2595 19
2552 2602 62
2552 2605 21
2552 2606 27
2552 2615 17
2552 2617 41
2552 2621 19
2552 2623 17
2552 2624 20
2552 2629 34
2552 2632 35
2552 2639 23
2552 2642 32
2552 2646 35
2552 2652 92
2552 2655 31
2552 2664 81
2552 2669 24
2552 2671 33
2552 2676 38
2552 2677 36
2552 2679 23
2552 2685 18
2552 2686 42
2552 2687 47
2552 2689 55
2552 2690 53
2552 2693 72
2552 2697 21
2552 2700 39
2552 2704 32
2552 2718 19
2552 2721 42
2552 2730 16
2552 2740 35
2552 2743 23
2552 2746 32
2552 2748 19
2552 2749 41
2552 2751 58
2552 2752 24
2552 2755 21
2552 2759 17
2552 2760 70
2552 2763 28
2552 2774 28
2552 2805 23
2552 2816 30
2552 2868 18
2552 2874 51
2552 2886 66
2552 2887 50
2552 2891 41
2552 2893 25
2552 2894 17
2552 2895 50
2552 2896 52
2552 2897 59
2552 2898 21
2552 2900 21
2552 2903 24
2552 2907 44
2552 2908 19
2552 2909 35
2552 2920 39
2552 2921 30
2552 2925 64
2552 2926 20
2552 2928 23
2552 2936 26
2552 2943 37
2552 2944 50
2552 2946 32
2552 2952 40
2552 2953 18
2552 2954 62
2552 2955 44
2552 2956 76
2552 2957 55
2552 2958 34
2552 2959 30
2552 2960 54
2552 2962 17
2552 2963 44
2552 3052 28
2552 3090 19
2552 3094 52
2552 3107 23
2552 3109 19
2552 3113 20
2552 3162 24
2552 3186 17
2552 3187 31
2552 3192 26
2552 3256 18
2552 3277 26
2552 3341 32
2552 3363 30
2552 3420 19
2552 3423 19
2552 3431 17
2552 3544 17
2552 3566 16
2552 3590 21
2552 3640 26
2552 3652 20
2552 3681 21
2552 3687 25
2552 3767 16
2552 3882 46
2552 3901 19
2552 3948 16
2552 3955 18
2552 4024 37
2552 4059 17
2552 4076 17
2552 4245 16
2552 4315 21
2552 4342 19
2552 4357 28
2552 4486 16
2552 4524 22
2552 4536 21
2552 4650 32
2552 4651 19
2552 4714 17
2552 4782 16
2552 4786 22
2552 4883 16
2552 5150 33
2552 5164 16
2552 5262 16
2552 5272 16
2552 5279 26
2552 5298 26
2552 5337 20
2552 5339 21
2552 5415 18
2552 5550 19
2552 5628 16
2552 5723 17
2552 5733 17
2552 5772 19
2552 5860 27
2552 5887 17
2552 6011 20
2552 6096 22
2552 6117 18
2552 6278 17
2552 6571 20
2552 6624 26
2552 6841 18
2552 6942 24
2552 6998 19
2552 7117 16
2552 7132 34
2552 7136 41
2552 7153 36
2552 7542 22
2552 8164 22
2552 8345 24
2552 8556 19
2552 8652 23
2552 8653 33
2552 8669 37
2552 8745 18
2552 8753 25
2552 8755 18
2552 8756 17
2552 8761 25
2552 8787 19
2552 8789 29
2552 8934 16
2552 8936 19
2552 8937 39
2552 8951 35
2552 8981 16
2552 8983 18
2552 8986 33
2552 9041 18
2552 9082 28
2552 9159 18
2552 9169 31
2552 9189 31
2552 9253 19
2552 9265 18
2552 9384 28
2552 9425 23
2552 9428 19
2552 9441 27
2552 9526 20
2552 9545 18
2552 9661 21
2552 9746 33
2552 9779 20
2552 9938 16
2552 10096 16
2552 10242 22
2552 10267 28
2552 10336 26
2552 10383 16
2552 10589 16
2552 10626 18
2552 10952 16
2552 11078 28
2552 11251 18
2552 11352 25
2552 11394 18
2552 11452 18
2552 11617 21
2552 11662 23
2552 11696 21
2552 11724 25
2552 11797 17
2552 11982 25
2552 12062 25
2552 12159 21
2552 12176 21
2552 12187 27
2552 12212 16
2552 12380 16
2552 12385 17
2552 12386 18
2552 12396 23
2552 12413 21
2552 12431 18
2552 12575 19
2552 12745 21
2552 12761 48
2552 12821 17
2552 12831 23
2552 12851 43
2552 12905 46
2552 12910 21
2552 12948 16
2552 12949 40
2552 13131 16
2552 13157 18
2552 13161 16
2552 13177 30
2552 13608 32
2552 13831 22
2552 13943 22
2552 13964 18
2552 13999 21
2552 14026 26
2552 14110 17
2552 14112 16
2552 14251 28
2552 14271 18
2552 14279 19
2552 14284 39
2552 14326 19
2552 14353 20
2552 14356 31
2552 14364 17
2552 14376 27
2552 14379 18
2552 14409 18
2552 14482 16
2552 14591 20
2552 14597 25
2552 14695 17
2552 14752 22
2552 14758 17
2552 14787 24
2552 14788 24
2552 14858 21
2552 14898 26
2552 14938 19
2552 15011 18
2552 15107 16
2552 15187 16
2552 15204 31
2552 15206 23
2552 15216 24
2552 15225 16
2552 15273 17
2552 15404 19
2552 15554 31
2552 15684 27
2552 15695 16
2552 15884 16
2552 16154 34
2552 16155 19
2552 16264 40
2552 16302 20
2552 16349 21
2552 16367 17
2552 16374 16
2552 16405 23
2552 16464 18
2552 16478 20
2552 16492 16
2552 16550 26
2552 16662 23
2552 16718 17
2552 16743 18
2552 16891 25
2552 16913 16
2552 16960 16
2552 16969 20
2552 16974 29
2552 17039 21
2552 17148 16
2552 17296 18
2552 17381 21
2552 17604 20
2552 17617 22
2552 17713 16
2552 17765 16
2552 17804 17
2552 17834 19
2552 18002 21
2552 18015 18
2552 18097 23
2552 18176 18
2552 18179 23
2552 18305 30
2552 18475 21
2552 18527 16
2552 18679 17
2552 19429 21
2552 19766 17
2552 19823 17
2552 19906 16
2552 20023 25
2552 20988 23
2552 21662 18
2552 22009 17
2552 22255 16
2552 23053 21
2552 23195 20
2552 23382 20
2552 23440 25
2552 24128 17
2552 24575 17
2552 26185 17
2552 26386 20
2552 26409 17
2552 26416 25
2552 26561 16
2552 26959 22
2552 27671 17
2552 29887 16
2552 30179 19
2552 31938 17
2552 32221 26
2553 2562 30
2553 2563 20
2553 2570 16
2553 2581 25
2553 2583 22
2553 2587 28
2553 2602 36
2553 2606 17
2553 2615 18
2553 2617 29
2553 2630 17
2553 2632 21
2553 2639 23
2553 2641 16
2553 2642 21
2553 2646 20
2553 2652 44
2553 2655 25
2553 2664 41
2553 2671 24
2553 2679 18
2553 2685 16
2553 2689 21
2553 2690 23
2553 2693 20
2553 2697 23
2553 2700 23
2553 2701 19
2553 2721 21
2553 2740 26
2553 2751 24
2553 2755 16
2553 2760 30
2553 2774 18
2553 2805 16
2553 2874 22
2553 2886 31
2553 2887 21
2553 2896 18
2553 2897 30
2553 2925 19
2553 2944 20
2553 2954 29
2553 2956 28
2553 2960 16
2553 3094 34
2553 3187 26
2553 3192 19
2553 3199 16
2553 3216 18
2553 3289 18
2553 3290 17
2553 3341 26
2553 3363 22
2553 3590 19
2553 3640 18
2553 3643 18
2553 3687 17
2553 3699 17
2553 3882 28
2553 3901 19
2553 3909 16
2553 4650 24
2553 5298 25
2553 5415 16
2553 7136 30
2553 7222 16
2553 8345 21
2553 8669 20
2553 8789 16
2553 8951 23
2553 9189 16
2553 9253 17
2553 9425 16
2553 9441 21
2553 9526 21
2553 9732 16
2553 9746 27
2553 10045 16
2553 10047 22
2553 10096 16
2553 10122 17
2553 11078 19
2553 11724 18
2553 12077 18
2553 12159 25
2553 12761 17
2553 12851 25
2553 12905 27
2553 12949 24
2553 13174 16
2553 13177 23
2553 13608 21
2553 13943 21
2553 13999 16
2553 14284 21
2553 14356 21
2553 14376 21
2553 14591 24
2553 14787 16
2553 14898 21
2553 15204 16
2553 15554 20
2553 15684 17
2553 15695 17
2553 16154 25
2553 23195 16
2553 26185 16
2562 2563 28
2562 2570 31
2562 2573 20
2562 2574 32
2562 2579 23
2562 2581 38
2562 2583 37
2562 2587 46
2562 2601 24
2562 2602 57
2562 2605 23
2562 2606 36
2562 2615 31
2562 2617 46
2562 2621 20
2562 2624 17
2562 2629 36
2562 2630 20
2562 2632 27
2562 2639 32
2562 2642 36
2562 2643 22
2562 2646 33
2562 2648 18
2562 2649 19
2562 2652 73
2562 2655 29
2562 2664 72
2562 2676 27
2562 2677 22
2562 2679 26
2562 2685 25
2562 2686 31
2562 2687 28
2562 2689 35
2562 2690 35
2562 2693 34
2562 2697 32
2562 2700 38
2562 2701 22
2562 2704 28
2562 2718 20
2562 2721 30
2562 2740 26
2562 2743 21
2562 2749 34
2562 2751 41
2562 2752 32
2562 2760 53
2562 2774 17
2562 2805 27
2562 2816 39
2562 2868 18
2562 2874 42
2562 2886 47
2562 2887 36
2562 2891 22
2562 2895 35
2562 2896 33
2562 2897 48
2562 2900 17
2562 2907 20
2562 2908 19
2562 2909 21
2562 2920 22
2562 2925 38
2562 2943 22
2562 2944 32
2562 2946 17
2562 2952 18
2562 2954 38
2562 2955 31
2562 2956 49
2562 2957 32
2562 2958 21
2562 2959 17
2562 2960 32
2562 2963 21
2562 3052 23
2562 3094 50
2562 3107 31
2562 3113 17
2562 3162 16
2562 3187 50
2562 3192 30
2562 3216 20
2562 3277 29
2562 3341 32
2562 3363 33
2562 3420 18
2562 3510 26
2562 3561 17
2562 3590 25
2562 3640 26
2562 3643 20
2562 3681 19
2562 3687 31
2562 3699 20
2562 3882 46
2562 3901 22
2562 3909 23
2562 3935 18
2562 3955 19
2562 3961 20
2562 4024 35
2562 4059 23
2562 4315 20
2562 4317 16
2562 4357 17
2562 4486 19
2562 4650 43
2562 4651 19
2562 4786 17
2562 4883 16
2562 5150 31
2562 5279 26
2562 5298 41
2562 5317 23
2562 5337 17
2562 5339 16
2562 5415 20
2562 5563 17
2562 5723 24
2562 5860 26
2562 6096 20
2562 6117 25
2562 6278 16
2562 6571 19
2562 6624 22
2562 6998 19
2562 7132 16
2562 7136 46
2562 7153 29
2562 7222 22
2562 7542 16
2562 8164 27
2562 8345 34
2562 8556 16
2562 8643 16
2562 8652 26
2562 8653 31
2562 8669 34
2562 8753 24
2562 8761 19
2562 8789 21
2562 8934 16
2562 8936 18
2562 8951 31
2562 8983 17
2562 8986 24
2562 9065 17
2562 9082 18
2562 9159 23
2562 9169 18
2562 9189 16
2562 9253 26
2562 9265 19
2562 9384 25
2562 9425 20
2562 9441 26
2562 9526 24
2562 9571 20
2562 9661 17
2562 9693 17
2562 9746 38
2562 9823 16
2562 10045 24
2562 10047 18
2562 10067 16
2562 10096 18
2562 10122 19
2562 10242 19
2562 10245 20
2562 10267 17
2562 10336 18
2562 10570 16
2562 10626 23
2562 10956 16
2562 11078 30
2562 11087 26
2562 11267 16
2562 11352 29
2562 11394 20
2562 11452 18
2562 11617 23
2562 11696 16
2562 11724 28
2562 11785 21
2562 11797 17
2562 11814 16
2562 11982 17
2562 12062 30
2562 12077 17
2562 12159 40
2562 12187 16
2562 12212 20
2562 12413 22
2562 12575 16
2562 12731 16
2562 12741 17
2562 12745 25
2562 12752 16
2562 12761 26
2562 12821 18
2562 12851 39
2562 12905 43
2562 12910 21
2562 12948 16
2562 12949 32
2562 13174 18
2562 13177 31
2562 13608 33
2562 13831 24
2562 13943 23
2562 13964 40
2562 13978 22
2562 13999 37
2562 14026 41
2562 14174 20
2562 14177 16
2562 14196 22
2562 14197 16
2562 14251 22
2562 14284 39
2562 14326 16
2562 14356 21
2562 14364 18
2562 14376 28
2562 14379 18
2562 14382 18
2562 14591 24
2562 14597 23
2562 14695 17
2562 14755 20
2562 14787 31
2562 14788 27
2562 14858 18
2562 14898 23
2562 15011 19
2562 15189 18
2562 15204 42
2562 15206 16
2562 15216 32
2562 15232 17
2562 15404 18
2562 15554 33
2562 15684 24
2562 15884 16
2562 16044 20
2562 16154 34
2562 16155 21
2562 16264 25
2562 16349 20
2562 16405 31
2562 16550 17
2562 16891 20
2562 16974 26
2562 17039 22
2562 17381 19
2562 17604 22
2562 17617 27
2562 17624 16
2562 17713 18
2562 17771 22
2562 17802 24
2562 17804 29
2562 17834 22
2562 18097 23
2562 18176 16
2562 18179 17
2562 18305 30
2562 18699 21
2562 19906 16
2562 20023 16
2562 20988 31
2562 22009 16
2562 23053 23
2562 23195 25
2562 23231 18
2562 23276 17
2562 23295 23
2562 23321 18
2562 23382 27
2562 23429 17
2562 23440 22
2562 23488 18
2562 23502 19
2562 23505 16
2562 23564 17
2562 23765 16
2562 23797 20
2562 24046 17
2562 24128 23
2562 24575 16
2562 25254 17
2562 26185 21
2562 26386 21
2562 26409 20
2562 26416 17
2562 26959 17
2562 27449 16
2562 28571 18
2562 30179 17
2562 32221 16
2562 34688 16
2562 44935 18
2562 45198 17
2563 2570 18
2563 2574 16
2563 2581 22
2563 2583 17
2563 2587 28
2563 2602 29
2563 2605 19
2563 2606 16
2563 2617 24
2563 2642 21
2563 2646 16
2563 2648 16
2563 2652 36
2563 2655 37
2563 2664 49
2563 2671 16
2563 2676 18
2563 2677 17
2563 2679 16
2563 2689 17
2563 2690 18
2563 2693 19
2563 2697 21
2563 2700 29
2563 2704 19
2563 2718 19
2563 2721 21
2563 2751 22
2563 2760 28
2563 2763 17
2563 2874 17
2563 2886 29
2563 2887 16
2563 2891 16
2563 2897 35
2563 2956 24
2563 2957 16
2563 3094 26
2563 3107 17
2563 3187 16
2563 3192 16
2563 3687 16
2563 3882 17
2563 4650 28
2563 5150 19
2563 5298 20
2563 6624 19
2563 7136 41
2563 7153 18
2563 8345 17
2563 8556 18
2563 8669 17
2563 10626 18
2563 11724 21
2563 12159 17
2563 12851 20
2563 12905 20
2563 12949 17
2563 13964 16
2563 14284 16
2563 14326 25
2563 14591 18
2563 14752 16
2563 14755 16
2563 14789 21
2563 15204 16
2563 15206 19
2563 15554 23
2563 16264 18
2563 17617 19
2563 23440 16
2567 2587 17
2567 2602 16
2567 2617 17
2567 2652 19
2567 2664 17
2567 2886 16
2570 2573 18
2570 2574 20
2570 2581 26
2570 2583 22
2570 2587 34
2570 2602 39
2570 2606 19
2570 2615 25
2570 2617 19
2570 2629 21
2570 2632 18
2570 2639 24
2570 2642 23
2570 2646 18
2570 2652 50
2570 2655 26
2570 2664 34
2570 2671 19
2570 2676 21
2570 2677 22
2570 2679 19
2570 2685 24
2570 2686 17
2570 2687 23
2570 2689 22
2570 2690 24
2570 2693 28
2570 2697 23
2570 2700 21
2570 2704 19
2570 2721 19
2570 2749 19
2570 2751 22
2570 2752 21
2570 2760 32
2570 2774 26
2570 2805 16
2570 2816 26
2570 2874 22
2570 2886 28
2570 2887 20
2570 2891 18
2570 2895 16
2570 2896 18
2570 2897 29
2570 2907 17
2570 2925 22
2570 2944 19
2570 2954 21
2570 2956 29
2570 2957 20
2570 2958 17
2570 2960 21
2570 3094 28
2570 3107 17
2570 3187 28
2570 3277 18
2570 3341 18
2570 3510 18
2570 3590 19
2570 3643 16
2570 3882 23
2570 3909 16
2570 4024 16
2570 4650 26
2570 5298 26
2570 5860 17
2570 7136 23
2570 8164 20
2570 8653 21
2570 8669 17
2570 8951 22
2570 9441 17
2570 9746 28
2570 10245 21
2570 11078 18
2570 11087 21
2570 11394 16
2570 11617 16
2570 12159 26
2570 12851 30
2570 12905 25
2570 12949 22
2570 13177 17
2570 13943 19
2570 13964 25
2570 13978 19
2570 13999 24
2570 14026 25
2570 14174 17
2570 14177 16
2570 14196 17
2570 14376 18
2570 14787 19
2570 14898 16
2570 15204 17
2570 15216 18
2570 15554 16
2570 16154 17
2570 16405 16
2570 16974 16
2570 17617 16
2570 17804 16
2570 18305 19
2570 23195 16
2573 2574 19
2573 2581 18
2573 2602 25
2573 2606 20
2573 2615 20
2573 2642 16
2573 2652 27
2573 2664 26
2573 2685 16
2573 2700 16
2573 2760 16
2573 2816 20
2573 3094 20
2573 3187 19
2573 3510 16
2573 3882 18
2573 4650 21
2573 8164 16
2573 9746 16
2573 11087 20
2573 12159 17
2573 12851 19
2573 12949 16
2573 13964 17
2573 13999 20
2573 14026 19
2573 15204 16
2573 17617 16
2574 2581 22
2574 2583 29
2574 2587 27
2574 2601 16
2574 2602 33
2574 2605 20
2574 2606 22
2574 2615 20
2574 2617 25
2574 2629 20
2574 2632 22
2574 2639 19
2574 2642 16
2574 2643 17
2574 2646 21
2574 2648 18
2574 2652 39
2574 2655 18
2574 2664 32
2574 2679 23
2574 2685 18
2574 2687 16
2574 2689 16
2574 2690 16
2574 2693 20
2574 2697 20
2574 2700 18
2574 2718 17
2574 2721 17
2574 2749 17
2574 2751 17
2574 2752 19
2574 2760 30
2574 2805 16
2574 2816 25
2574 2874 24
2574 2886 21
2574 2897 26
2574 2925 16
2574 2956 21
2574 2957 16
2574 3094 33
2574 3107 17
2574 3187 27
2574 3192 21
2574 3277 16
2574 3363 21
2574 3510 16
2574 3882 27
2574 3909 17
2574 4024 21
2574 4650 28
2574 5150 17
2574 5298 23
2574 6117 22
2574 7136 19
2574 7153 16
2574 8164 19
2574 8669 19
2574 8708 16
2574 9253 19
2574 9384 16
2574 9441 16
2574 9526 16
2574 9746 25
2574 10245 17
2574 10267 16
2574 11078 19
2574 11087 19
2574 11352 17
2574 11394 18
2574 11617 21
2574 11724 23
2574 11785 17
2574 12062 17
2574 12159 23
2574 12851 21
2574 12905 17
2574 12949 24
2574 13177 24
2574 13608 22
2574 13964 22
2574 13999 25
2574 14026 24
2574 14251 19
2574 14591 18
2574 14787 21
2574 14788 18
2574 15204 21
2574 15216 21
2574 15554 19
2574 16154 20
2574 16974 20
2574 17617 16
2574 18305 22
2574 20988 26
2574 23195 19
2574 23382 18
2574 23505 17
2574 23564 17
2574 24128 19
2574 26959 18
2574 30179 17
2579 2581 17
2579 2583 16
2579 2587 20
2579 2602 24
2579 2617 18
2579 2629 21
2579 2632 20
2579 2639 22
2579 2642 16
2579 2652 27
2579 2664 19
2579 2686 18
2579 2689 18
2579 2693 18
2579 2701 16
2579 2749 19
2579 2752 17
2579 2760 17
2579 2805 17
2579 2816 19
2579 2868 17
2579 2874 21
2579 2886 19
2579 2897 22
2579 2920 17
2579 2925 16
2579 2956 18
2579 2960 16
2579 3094 16
2579 3590 20
2579 3882 16
2579 7222 16
2581 2583 22
2581 2587 31
2581 2602 43
2581 2606 18
2581 2615 20
2581 2617 25
2581 2629 18
2581 2632 26
2581 2639 28
2581 2642 20
2581 2646 28
2581 2652 47
2581 2655 30
2581 2664 38
2581 2671 20
2581 2676 19
2581 2679 25
2581 2687 19
2581 2689 22
2581 2690 21
2581 2693 23
2581 2697 21
2581 2700 24
2581 2704 24
2581 2721 19
2581 2740 18
2581 2743 18
2581 2749 18
2581 2751 30
2581 2752 22
2581 2759 16
2581 2760 36
2581 2763 18
2581 2774 20
2581 2805 16
2581 2816 27
2581 2874 34
2581 2886 30
2581 2887 17
2581 2891 21
2581 2895 16
2581 2896 18
2581 2897 30
2581 2898 17
2581 2907 16
2581 2909 18
2581 2925 19
2581 2954 30
2581 2956 25
